# {"t_start": 1551811845.827794, "env_id": "Reacher-v2"} 
r,l,t
-7.167023,50,891.602157
-4.270026,50,891.668264
-7.630305,50,891.734428
-5.69661,50,891.80064
-5.851581,50,891.867208
-5.149149,50,891.933396
-6.038595,50,891.998994
-4.385807,50,892.065099
-6.828087,50,892.131315
-6.753549,50,892.197596
-4.777747,50,892.263895
-6.089831,50,892.330394
-9.502192,50,892.396843
-2.308188,50,892.464701
-6.435052,50,892.523071
-5.46791,50,892.580227
-6.71712,50,892.635504
-5.54668,50,892.692522
-5.908188,50,892.750136
-8.887192,50,892.808908
-6.636377,50,892.858759
-5.163743,50,892.906678
-6.729709,50,892.953615
-7.640256,50,893.008014
-6.703768,50,893.061821
-4.231363,50,893.113396
-3.384831,50,893.164932
-4.238626,50,893.218814
-8.187615,50,893.268677
-6.074207,50,893.326559
-3.683062,50,893.38204
-6.816326,50,893.434939
-6.248154,50,893.491267
-3.899031,50,893.547089
-5.141384,50,893.602107
-6.03479,50,893.658449
-7.861082,50,893.716445
-6.002379,50,893.782353
-5.740764,50,893.849591
-8.472574,50,895.513862
-5.532964,50,895.580916
-7.506126,50,895.64746
-3.856539,50,895.713065
-7.191022,50,895.779165
-3.662613,50,895.845235
-4.780869,50,895.911502
-3.942154,50,895.97096
-5.838458,50,896.022176
-2.56059,50,896.072083
-9.571558,50,896.125221
-5.688436,50,896.177267
-9.283275,50,896.23546
-6.97013,50,896.293408
-7.415984,50,896.345458
-6.343138,50,896.409173
-4.865438,50,896.475832
-5.627075,50,896.542361
-9.94027,50,896.607975
-5.293605,50,896.673879
-6.568335,50,896.740339
-7.638438,50,896.807066
-5.563986,50,896.873729
-2.167127,50,896.940133
-4.927745,50,897.007041
-8.072082,50,897.07286
-7.713458,50,897.139056
-6.183876,50,897.205689
-8.840349,50,897.271757
-5.078266,50,897.337745
-2.496076,50,897.404016
-2.632449,50,897.470477
-6.976194,50,897.537107
-5.694562,50,897.603496
-6.975515,50,897.670066
-4.625303,50,897.736357
-2.588753,50,897.802717
-3.393336,50,897.869158
-3.336129,50,897.935601
-3.407544,50,898.004253
-1.305215,50,898.070392
-4.47506,50,899.552451
-3.151065,50,899.606627
-4.721097,50,899.65648
-5.060211,50,899.711865
-7.640595,50,899.776984
-2.897176,50,899.842923
-6.645626,50,899.907953
-7.832146,50,899.972921
-4.900327,50,900.037814
-3.328457,50,900.102567
-2.192489,50,900.167522
-1.94498,50,900.23371
-3.607699,50,900.298728
-6.271485,50,900.363649
-6.942193,50,900.428704
-5.811998,50,900.493644
-9.269613,50,900.558436
-3.824232,50,900.623141
-6.547454,50,900.687935
-6.466687,50,900.752965
-6.634758,50,900.818089
-4.18452,50,900.883187
-2.169246,50,900.948795
-2.706682,50,901.014469
-2.148213,50,901.07994
-5.380615,50,901.146037
-7.398741,50,901.211917
-4.244437,50,901.277208
-4.978515,50,901.34257
-6.950136,50,901.407899
-2.582593,50,901.464092
-9.211064,50,901.520006
-3.147652,50,901.575986
-7.142156,50,901.621664
-6.392113,50,901.664296
-7.468729,50,901.708574
-4.306072,50,901.751399
-4.756517,50,901.798817
-5.853344,50,901.854202
-4.378168,50,901.913412
-2.428433,50,901.979527
-5.249968,50,903.601273
-5.230377,50,903.667512
-1.50738,50,903.733525
-7.789936,50,903.79972
-7.206185,50,903.866027
-6.142675,50,903.932261
-5.895838,50,903.999145
-7.394733,50,904.065874
-6.301392,50,904.133364
-5.832976,50,904.199236
-9.424857,50,904.265793
-4.503701,50,904.333145
-2.546672,50,904.399488
-6.206421,50,904.465547
-7.39727,50,904.532098
-6.390214,50,904.597293
-9.742798,50,904.663211
-5.472451,50,904.729271
-9.408712,50,904.795515
-4.664848,50,904.861487
-6.694094,50,904.928215
-1.675811,50,904.994465
-10.190129,50,905.060719
-5.852337,50,905.127173
-4.998336,50,905.19347
-9.145315,50,905.259724
-4.743123,50,905.326104
-6.135125,50,905.391996
-6.665148,50,905.457657
-6.876063,50,905.52364
-2.579284,50,905.583722
-4.695863,50,905.626911
-1.973019,50,905.670666
-5.298688,50,905.72456
-4.68508,50,905.782207
-3.509172,50,905.838924
-2.399068,50,905.895911
-10.853944,50,905.951902
-2.658464,50,906.005929
-4.233819,50,906.060103
-8.180852,50,906.115359
-13.697329,50,907.720027
-5.060194,50,907.772406
-4.666637,50,907.826602
-6.327646,50,907.883507
-3.909505,50,907.940399
-2.082969,50,907.998415
-5.270519,50,908.05511
-3.117021,50,908.112214
-4.78564,50,908.167199
-6.159655,50,908.225665
-6.137998,50,908.282365
-5.121261,50,908.335975
-7.617303,50,908.393266
-2.344555,50,908.451677
-4.904559,50,908.5079
-6.841627,50,908.56463
-7.871703,50,908.615827
-5.908368,50,908.66897
-7.216814,50,908.720432
-6.665051,50,908.772016
-10.460421,50,908.828442
-7.827358,50,908.88461
-10.191408,50,908.943192
-5.764002,50,909.002048
-5.845576,50,909.060475
-3.207647,50,909.114428
-4.523654,50,909.171407
-5.645839,50,909.229362
-5.32586,50,909.286053
-6.150637,50,909.353789
-3.276571,50,909.422135
-3.035751,50,909.490689
-2.578777,50,909.558793
-5.200358,50,909.627027
-7.035782,50,909.695319
-8.211826,50,909.76363
-7.235564,50,909.831949
-4.643236,50,909.899936
-4.875713,50,909.96794
-10.377383,50,910.036228
-7.238998,50,910.104529
-5.400024,50,911.837299
-5.969096,50,911.905806
-4.217696,50,911.974046
-6.012227,50,912.042409
-2.564377,50,912.110769
-2.531775,50,912.178871
-4.502173,50,912.247022
-5.962123,50,912.31503
-3.950382,50,912.377605
-4.69274,50,912.43873
-7.893902,50,912.501911
-7.165103,50,912.561208
-1.63533,50,912.620854
-7.785952,50,912.680856
-1.848003,50,912.742449
-7.931063,50,912.801565
-5.495752,50,912.859946
-6.590853,50,912.922001
-6.310812,50,912.979634
-6.738392,50,913.035541
-5.838807,50,913.090259
-6.344959,50,913.143591
-6.772661,50,913.197973
-7.100265,50,913.248613
-10.839618,50,913.301697
-5.493345,50,913.356651
-8.620345,50,913.415797
-2.601456,50,913.474193
-2.437843,50,913.525008
-6.715259,50,913.576317
-5.994297,50,913.629798
-8.435589,50,913.685465
-7.093205,50,913.733225
-6.471923,50,913.779202
-7.22208,50,913.824242
-9.408119,50,913.870892
-6.58277,50,913.921517
-9.266442,50,913.966717
-2.848538,50,914.02243
-7.201685,50,914.081237
-3.839712,50,914.139739
-6.633392,50,915.735195
-6.330497,50,915.790255
-7.219993,50,915.842649
-6.792697,50,915.89033
-4.642071,50,915.940599
-3.7941,50,915.99117
-7.838237,50,916.043666
-1.173974,50,916.102711
-6.565005,50,916.154612
-5.448879,50,916.21138
-5.067543,50,916.271012
-2.571824,50,916.330574
-7.1226,50,916.384539
-1.861744,50,916.444532
-5.5244,50,916.500266
-1.584466,50,916.556345
-6.517365,50,916.612831
-7.173685,50,916.66974
-3.125146,50,916.729581
-2.110386,50,916.786789
-7.409989,50,916.845006
-3.891502,50,916.90134
-6.882592,50,916.957066
-6.810398,50,917.015048
-7.566721,50,917.067127
-4.061846,50,917.122491
-6.853448,50,917.173599
-3.775098,50,917.231306
-4.568458,50,917.297168
-6.403775,50,917.363418
-6.661164,50,917.429654
-7.603,50,917.49567
-4.863261,50,917.563349
-1.481704,50,917.629359
-7.183735,50,917.695173
-5.459507,50,917.749614
-5.856738,50,917.792968
-3.361896,50,917.836797
-7.692019,50,917.88674
-7.287684,50,917.943674
-6.512912,50,918.000234
-5.024445,50,919.532678
-6.991385,50,919.596861
-7.291095,50,919.661111
-6.381479,50,919.725409
-8.867252,50,919.789751
-7.674713,50,919.854091
-3.535805,50,919.91847
-6.726524,50,919.982863
-7.808268,50,920.047378
-7.741475,50,920.111904
-6.351651,50,920.176705
-2.277145,50,920.241133
-3.891546,50,920.305526
-4.939594,50,920.369925
-7.000548,50,920.434484
-6.565876,50,920.498975
-5.361977,50,920.563496
-5.289827,50,920.628011
-5.168219,50,920.692556
-6.011672,50,920.756957
-4.78232,50,920.821504
-5.835106,50,920.886033
-5.358742,50,920.950563
-2.846681,50,921.01518
-2.629061,50,921.079645
-6.95874,50,921.145043
-6.133042,50,921.211171
-5.497818,50,921.277237
-7.131629,50,921.341254
-2.958245,50,921.393772
-6.268238,50,921.44527
-4.843132,50,921.501523
-3.969452,50,921.557649
-6.179676,50,921.601508
-6.247339,50,921.644238
-3.74612,50,921.689376
-6.888778,50,921.744979
-2.011539,50,921.800245
-4.37613,50,921.853748
-7.336914,50,921.909885
-3.08579,50,921.96128
-5.622208,50,923.504427
-8.131125,50,923.553055
-5.59195,50,923.601532
-3.043247,50,923.653581
-2.269646,50,923.707358
-4.582639,50,923.755951
-1.823115,50,923.802295
-2.725793,50,923.850548
-2.958311,50,923.9014
-6.143814,50,923.954473
-7.474111,50,924.01085
-3.128062,50,924.066988
-7.398712,50,924.122008
-5.951554,50,924.164717
-6.789066,50,924.207712
-7.406166,50,924.250525
-6.524734,50,924.293793
-4.857912,50,924.335644
-2.223747,50,924.380471
-6.702902,50,924.423709
-8.368125,50,924.467224
-7.124882,50,924.509534
-0.985377,50,924.552945
-2.710185,50,924.595229
-5.642921,50,924.63817
-7.967104,50,924.681083
-6.922489,50,924.725617
-8.625271,50,924.774172
-7.195683,50,924.822497
-8.589584,50,924.868181
-5.438431,50,924.911397
-6.842086,50,924.954097
-1.633471,50,924.996573
-4.906044,50,925.051682
-2.46535,50,925.107542
-6.147293,50,925.165367
-4.675578,50,925.230745
-4.240899,50,925.296303
-5.353993,50,925.36171
-2.542572,50,925.427391
-5.059967,50,925.493
-4.558291,50,927.05452
-8.406245,50,927.110024
-1.894465,50,927.171001
-8.110772,50,927.237624
-6.323902,50,927.304342
-6.822284,50,927.371083
-4.774954,50,927.437151
-7.295323,50,927.503843
-5.783991,50,927.57074
-3.504616,50,927.63686
-1.397233,50,927.703265
-1.032108,50,927.769755
-7.046465,50,927.836283
-2.287964,50,927.902685
-6.098576,50,927.969506
-5.203132,50,928.036322
-8.7076,50,928.10253
-5.597773,50,928.169141
-6.670279,50,928.235225
-6.743412,50,928.301311
-6.69034,50,928.36778
-2.500069,50,928.434276
-2.198658,50,928.50086
-5.115519,50,928.56684
-3.307111,50,928.632926
-6.735544,50,928.699371
-2.542807,50,928.765902
-11.150754,50,928.832367
-5.551075,50,928.898822
-7.070115,50,928.965325
-5.049604,50,929.032012
-4.912028,50,929.097987
-4.424575,50,929.164038
-8.003579,50,929.229579
-4.528286,50,929.296213
-2.774791,50,929.362832
-5.836335,50,929.429568
-3.398428,50,929.496281
-5.84359,50,929.562396
-6.74531,50,929.629045
-7.222583,50,929.69532
-3.751141,50,931.287376
-8.171467,50,931.352853
-11.151592,50,931.418133
-8.260657,50,931.483511
-4.9373,50,931.548851
-7.005898,50,931.614403
-5.419065,50,931.679819
-5.82071,50,931.745139
-6.366405,50,931.810663
-6.366566,50,931.876144
-6.232786,50,931.941277
-6.356025,50,932.00663
-8.78537,50,932.072038
-4.789572,50,932.137365
-2.748928,50,932.202554
-9.260198,50,932.267883
-7.604205,50,932.33307
-6.669007,50,932.398152
-6.94391,50,932.463127
-5.111611,50,932.528445
-5.021455,50,932.59391
-7.44289,50,932.659445
-3.978409,50,932.724982
-5.357572,50,932.79058
-6.325412,50,932.85603
-5.85159,50,932.92159
-4.755915,50,932.986966
-5.008086,50,933.052595
-5.095467,50,933.118075
-1.791485,50,933.183247
-5.642559,50,933.248799
-4.019748,50,933.314627
-4.94112,50,933.379843
-7.304987,50,933.445423
-7.817378,50,933.511452
-8.223644,50,933.576934
-6.26014,50,933.643515
-9.010691,50,933.709517
-3.543005,50,933.775694
-6.538592,50,933.841668
-3.966101,50,933.903813
-4.484407,50,935.439308
-0.885126,50,935.507743
-2.3689,50,935.571191
-6.870683,50,935.634526
-7.933683,50,935.697951
-7.715631,50,935.761451
-5.490908,50,935.824911
-6.040971,50,935.888475
-2.80909,50,935.952072
-5.654705,50,936.01544
-4.983757,50,936.079019
-5.180709,50,936.14247
-2.356068,50,936.209279
-6.941589,50,936.275526
-6.194123,50,936.341825
-1.218247,50,936.408377
-5.583651,50,936.474828
-6.319877,50,936.541138
-1.653367,50,936.607779
-4.702783,50,936.671188
-1.79621,50,936.734562
-4.732353,50,936.7978
-10.196086,50,936.860982
-6.436445,50,936.924319
-5.36397,50,936.987632
-7.867386,50,937.050898
-0.865381,50,937.115272
-4.506224,50,937.179909
-7.392415,50,937.24444
-4.89227,50,937.306863
-3.796614,50,937.363897
-4.809952,50,937.420408
-2.622382,50,937.476413
-9.233151,50,937.529196
-8.133361,50,937.57851
-2.646765,50,937.627319
-6.376381,50,937.680676
-7.689096,50,937.72989
-6.85258,50,937.779012
-6.828788,50,937.827598
-6.717038,50,937.875326
-6.712871,50,939.380864
-6.793085,50,939.448112
-3.64445,50,939.515075
-4.448028,50,939.580863
-5.836066,50,939.646502
-4.292049,50,939.712179
-6.786256,50,939.777778
-5.77574,50,939.843347
-6.471373,50,939.908997
-4.39318,50,939.975039
-3.333797,50,940.037323
-6.922844,50,940.094453
-7.461018,50,940.147364
-3.33089,50,940.191186
-0.907386,50,940.235209
-7.384614,50,940.286975
-7.012949,50,940.34197
-6.721519,50,940.397053
-6.838279,50,940.449801
-2.600375,50,940.500514
-5.389836,50,940.546757
-7.689246,50,940.591108
-0.937621,50,940.643107
-7.199665,50,940.698113
-4.880434,50,940.755159
-3.087324,50,940.812807
-2.569008,50,940.867992
-4.617065,50,940.91666
-3.7393,50,940.961775
-6.665374,50,941.019001
-6.908694,50,941.077883
-8.720807,50,941.13351
-3.547876,50,941.187375
-5.22244,50,941.241341
-5.605833,50,941.307156
-5.546014,50,941.373175
-3.946386,50,941.439968
-6.953913,50,941.506165
-7.212188,50,941.575116
-2.915181,50,941.641285
-2.474371,50,941.707558
-4.963552,50,943.359594
-2.381409,50,943.408527
-7.946371,50,943.457878
-4.852505,50,943.507733
-1.738547,50,943.564402
-2.028975,50,943.614047
-6.009204,50,943.663097
-7.322452,50,943.718576
-5.358351,50,943.775773
-7.971863,50,943.821047
-5.795875,50,943.870073
-8.557638,50,943.92482
-2.896952,50,943.981785
-5.506553,50,944.025091
-4.727413,50,944.070553
-6.717274,50,944.123401
-5.496034,50,944.177948
-5.95501,50,944.235206
-2.142041,50,944.290084
-8.34311,50,944.340449
-5.983849,50,944.392131
-6.334637,50,944.450035
-4.787013,50,944.507216
-7.486586,50,944.559763
-4.499428,50,944.617331
-4.906008,50,944.667799
-2.271849,50,944.720331
-5.964204,50,944.77493
-3.078824,50,944.833261
-4.58459,50,944.887369
-7.454075,50,944.939521
-3.339904,50,944.995933
-3.955451,50,945.053615
-6.97666,50,945.109136
-2.152544,50,945.166415
-6.722049,50,945.22326
-4.6323,50,945.279271
-8.648252,50,945.335314
-3.431244,50,945.390432
-1.718787,50,945.440948
-2.023773,50,945.495366
-2.846115,50,947.018198
-4.094129,50,947.084108
-4.907435,50,947.150681
-4.831925,50,947.218005
-5.23439,50,947.283762
-2.678754,50,947.35102
-2.884908,50,947.416868
-6.792604,50,947.480976
-5.286856,50,947.547666
-7.91822,50,947.611074
-4.43979,50,947.667072
-9.958351,50,947.722944
-3.877974,50,947.778739
-7.432702,50,947.834692
-4.506825,50,947.890634
-6.607839,50,947.938661
-4.181585,50,947.981363
-5.181928,50,948.024455
-2.500472,50,948.075728
-5.438223,50,948.129117
-3.832992,50,948.181002
-6.941271,50,948.233584
-4.198721,50,948.288924
-4.902975,50,948.343951
-5.983679,50,948.394238
-2.283522,50,948.451889
-5.257333,50,948.506589
-7.367984,50,948.564735
-6.052324,50,948.615198
-6.209018,50,948.667313
-3.333057,50,948.72491
-3.795572,50,948.777965
-5.785563,50,948.835175
-5.341828,50,948.89188
-6.75546,50,948.946751
-4.661253,50,949.003148
-5.928429,50,949.05574
-7.57923,50,949.111529
-2.27982,50,949.168803
-6.975394,50,949.22586
-7.574429,50,949.280343
-6.21288,50,950.847458
-0.975085,50,950.914043
-5.183876,50,950.981105
-5.128002,50,951.048005
-8.043095,50,951.113988
-3.694195,50,951.1799
-7.427169,50,951.24585
-5.343939,50,951.311837
-6.038772,50,951.379152
-5.969057,50,951.446143
-7.479643,50,951.511374
-6.361309,50,951.578015
-7.641972,50,951.64398
-6.85636,50,951.709936
-4.735758,50,951.778063
-7.326731,50,951.845352
-6.032361,50,951.910858
-3.447785,50,951.977482
-6.56202,50,952.043985
-10.05223,50,952.111068
-4.302337,50,952.177426
-4.668229,50,952.243635
-5.624841,50,952.309889
-6.718834,50,952.376103
-4.18406,50,952.444536
-5.697259,50,952.511622
-4.905174,50,952.578784
-2.363131,50,952.646164
-7.739527,50,952.713758
-4.850732,50,952.781549
-5.527533,50,952.84754
-5.877594,50,952.913616
-2.518695,50,952.979826
-5.429051,50,953.046073
-6.168248,50,953.112078
-6.520679,50,953.177768
-2.737728,50,953.24349
-3.17103,50,953.303498
-4.221552,50,953.362116
-2.465296,50,953.4183
-1.612097,50,953.475918
-3.743621,50,955.008999
-4.336521,50,955.061608
-6.72229,50,955.106046
-4.529779,50,955.150319
-4.125527,50,955.194926
-2.570933,50,955.239071
-2.247334,50,955.283691
-4.340105,50,955.32851
-4.384424,50,955.372991
-2.290306,50,955.417599
-6.981103,50,955.461828
-7.873933,50,955.505924
-2.108795,50,955.551007
-5.127633,50,955.609832
-4.51494,50,955.675828
-7.584494,50,955.741731
-4.40313,50,955.807475
-4.804623,50,955.873547
-3.028099,50,955.939242
-7.085665,50,956.005097
-7.305317,50,956.07089
-5.627365,50,956.137914
-5.112529,50,956.203792
-4.965082,50,956.269469
-8.933302,50,956.335438
-3.698549,50,956.401122
-5.686406,50,956.466535
-6.722358,50,956.532305
-2.328471,50,956.597843
-5.782019,50,956.663312
-4.838767,50,956.72964
-5.100078,50,956.795728
-4.511482,50,956.861475
-5.772514,50,956.926975
-6.751383,50,956.992777
-12.493118,50,957.05844
-4.486058,50,957.124185
-6.44447,50,957.189852
-7.415066,50,957.255358
-4.640006,50,957.321067
-4.115384,50,957.38821
-2.253701,50,958.901956
-2.277417,50,958.955267
-6.54109,50,959.006297
-8.175488,50,959.061957
-3.382817,50,959.117731
-4.642817,50,959.173481
-5.284657,50,959.229951
-2.94161,50,959.285619
-3.004153,50,959.341363
-6.412562,50,959.397147
-5.022566,50,959.451127
-2.752066,50,959.499972
-3.924223,50,959.550293
-4.429813,50,959.593109
-4.576597,50,959.635421
-6.146904,50,959.684421
-2.44634,50,959.732948
-5.095163,50,959.783874
-3.583693,50,959.830829
-6.441559,50,959.875173
-5.86808,50,959.920459
-2.375622,50,959.965255
-5.232742,50,960.010888
-8.107143,50,960.053459
-3.324057,50,960.096079
-4.952403,50,960.138738
-4.620186,50,960.181387
-4.777539,50,960.224093
-7.802238,50,960.266477
-5.28688,50,960.309805
-7.671819,50,960.352311
-5.514895,50,960.394728
-5.363485,50,960.437137
-4.579315,50,960.47962
-7.868495,50,960.52235
-7.138596,50,960.564943
-5.02759,50,960.60788
-5.252837,50,960.651045
-2.376209,50,960.693896
-6.043061,50,960.7391
-8.400662,50,960.788178
-3.352911,50,962.336581
-3.792687,50,962.402089
-6.526475,50,962.467341
-7.219095,50,962.5327
-2.303556,50,962.598024
-5.845403,50,962.663373
